res	1920	1088
frame	id	x	y	area
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	19	1214.0	558.0	51
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	20	1124.0	476.0	50
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	21	1455.0	677.0	50
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	22	1144.0	581.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	23	1091.0	725.0	48
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	24	1130.0	640.0	48
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	25	1208.0	491.0	47
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	26	874.0	672.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	27	1214.0	577.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	28	1152.0	742.0	45
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	29	1280.0	698.0	44
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	30	967.0	586.0	43
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	31	1265.0	709.0	43
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	32	1298.0	589.0	43
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	33	1091.0	544.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	34	1190.0	714.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	35	1271.0	629.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	36	910.0	700.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	37	1085.0	598.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	38	1199.0	613.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	39	1257.0	615.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	40	1059.0	538.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	41	1207.0	664.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	42	1602.0	682.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	43	1255.0	693.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	44	1306.0	595.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	45	1008.0	359.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	46	1069.0	269.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	47	1125.0	677.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	48	1194.0	457.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	49	1223.0	723.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	50	1395.0	679.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	51	909.0	450.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	52	1098.0	572.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	53	961.0	730.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	54	967.0	819.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	55	1107.0	762.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	56	909.0	644.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	57	1044.0	577.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	58	911.0	532.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	59	1078.0	574.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	60	1262.0	523.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	61	858.0	515.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	62	1064.0	490.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	63	1155.0	638.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	64	1216.0	686.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	65	1290.0	799.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	66	837.0	608.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	67	893.0	700.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	68	976.0	506.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	69	1173.0	510.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	70	912.0	507.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	71	958.0	417.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	72	968.0	706.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	73	972.0	692.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	74	1124.0	432.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	75	1250.0	557.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	76	1047.0	541.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	77	1090.0	305.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	78	1258.0	495.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	79	1373.0	788.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	80	952.0	740.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	81	1241.0	472.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	82	1408.0	638.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	83	1049.0	883.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	84	1266.0	701.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	85	1484.0	1059.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	86	768.0	532.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	87	1008.0	675.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	88	1020.0	565.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	89	1070.0	381.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	90	1170.0	745.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	91	1221.0	536.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	92	1271.0	519.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	93	1395.0	636.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	94	1416.0	642.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	95	1528.0	635.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	96	1046.0	713.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	97	1097.0	650.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	98	1119.0	696.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	99	1189.0	519.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	100	1223.0	651.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	101	1258.0	956.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	102	1398.0	917.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	103	941.0	363.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	104	969.0	653.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	105	1060.0	652.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	106	1078.0	835.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	107	1157.0	1027.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	108	1163.0	683.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	109	1183.0	941.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	110	1300.0	641.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	111	1384.0	789.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	112	1468.0	642.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	113	1550.0	1018.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	114	1644.0	1077.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	115	799.0	106.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	116	990.0	279.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	117	997.0	598.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	118	1318.0	604.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	119	1547.0	738.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	120	1599.0	751.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	121	802.0	714.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	122	948.0	779.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	123	1066.0	704.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	124	1080.0	743.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	125	1221.0	422.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	126	1251.0	35.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	127	1301.0	602.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	128	1387.0	962.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	129	1394.0	900.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	130	1484.0	713.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	131	864.0	782.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	132	874.0	1071.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	133	944.0	326.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	134	960.0	714.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	135	1143.0	910.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	136	1211.0	347.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	137	1337.0	687.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	138	1345.0	665.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	139	1351.0	702.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	140	1396.0	758.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	141	1400.0	1032.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	142	1667.0	739.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	143	823.0	1034.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	144	920.0	95.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	145	1033.0	155.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	146	1133.0	533.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	147	1198.0	280.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	148	1241.0	894.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	149	1608.0	796.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	150	785.0	297.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	151	953.0	1083.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	152	1200.0	83.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	153	1309.0	755.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	154	1477.0	941.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	155	1532.0	870.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	156	1019.0	775.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	157	1266.0	687.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	158	1298.0	807.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	159	1252.0	565.0	5
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	160	1298.0	496.0	5
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	161	1352.0	1067.0	5
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000058.bmp	58	162	1444.0	931.0	5
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	0	1249.0	701.0	94
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	1	1245.0	868.0	93
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	2	1218.0	569.0	85
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	3	1052.0	513.0	84
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	4	1261.0	716.0	61
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	5	1252.0	485.0	55
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	6	1559.0	642.0	55
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	7	989.0	501.0	54
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	8	1148.0	566.0	54
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	9	1223.0	611.0	54
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	10	1099.0	797.0	53
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	11	1129.0	626.0	53
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	12	1183.0	670.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	13	1211.0	683.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	14	1178.0	645.0	51
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	15	1418.0	662.0	51
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	16	1049.0	562.0	50
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	17	1251.0	383.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	18	1309.0	607.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	19	1239.0	918.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	20	969.0	578.0	45
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	21	1252.0	801.0	45
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	22	1121.0	154.0	43
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	23	1295.0	503.0	43
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	24	919.0	460.0	42
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	25	1105.0	514.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	26	1281.0	577.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	27	1295.0	631.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	28	1324.0	641.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	29	930.0	528.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	30	1093.0	868.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	31	1212.0	696.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	32	1318.0	661.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	33	933.0	537.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	34	959.0	506.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	35	1028.0	541.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	36	1221.0	890.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	37	1342.0	653.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	38	1495.0	733.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	39	911.0	816.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	40	980.0	675.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	41	1144.0	862.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	42	980.0	809.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	43	1108.0	713.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	44	1193.0	656.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	45	1249.0	563.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	46	1272.0	375.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	47	1462.0	696.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	48	1016.0	975.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	49	1034.0	602.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	50	1151.0	606.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	51	1191.0	505.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	52	1364.0	744.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	53	1386.0	881.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	54	827.0	746.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	55	1048.0	322.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	56	1079.0	776.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	57	1173.0	904.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	58	1205.0	277.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	59	1284.0	669.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	60	1306.0	642.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	61	782.0	641.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	62	918.0	734.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	63	990.0	632.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	64	995.0	659.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	65	1063.0	486.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	66	1062.0	760.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000059.bmp	59	67	1070.0	827.0	31
